"amount","timeOffset","idTo","idFrom","nameTo","nameFrom"
"15746.161407576972","9256","65-0004598","4026210185985626","MemorTech","Easton Mayer"
"8171.319044328708","9273","72-0003445","4541632516993308","Vitae LLC","Ellie Stanton"
"2458.9987203649407","9274","88-0008193","4541632516993308","Felics LLC","Ellie Stanton"
"10003.839288390609","9321","81-0008841","4864200130198867","Gualas","Anna Warner"
"215.6127748573699","9326","40-0004041","4428205977831107","Erntogra Associates","Aubrey Medina"
"4162.704796878761","9395","81-0006110","4786339840823557","Buapel Inc.","Gabriel Carter"
"13226.339029324503","9401","73-0000254","4807038095045016","Nonos","Kimberly Kelly"
"6790.312140960694","9403","73-0000254","4807038095045016","Nonos","Kimberly Kelly"
"8657.654712507314","9404","73-0000254","4807038095045016","Nonos","Kimberly Kelly"
"9251.062148843363","9416","40-0004041","4478010400874164","Erntogra Associates","Ella Britt"
"243.45665434407965","9417","40-0004041","4478010400874164","Erntogra Associates","Ella Britt"
"7339.503706205273","9451","23-0008388","4204252927785629","MemorTech","Ashley Gentry"
"4959.728073142731","9486","45-0009998","4497122618770519","SuperMemo","Gianna Hickman"
"4257.940687098905","9489","23-0004685","4497122618770519","Nonos Industries","Gianna Hickman"
"8778.228094161865","9494","65-0004598","4816009292999031","MemorTech","Justin Cross"
"9273.43332622868","9495","91-0009634","4816009292999031","FlyHigh Industries","Justin Cross"
"4144.0586493339715","9497","63-0003417","4081728905807921","Nonos Inc.","Brayden Arnold"
"1139.7579412123687","9504","11-0000693","4744468736938772","Woods Limited","Aaliyah Harrington"
"16216.86169810484","9511","11-0000693","4744468736938772","Woods Limited","Aaliyah Harrington"
"969.6040861912652","9513","11-0000693","4744468736938772","Woods Limited","Aaliyah Harrington"
"3754.3401726025277","9537","02-0007280","4019952279003753","Vitae Ltd","Aubree Anthony"
"682.2899031483603","9566","72-0003445","4218351630854369","Vitae LLC","Cameron Fletcher"
"3745.359984952212","9580","82-0001602","4107868513570451","Gualas Ltd","Julian Wilder"
"11703.842463385505","9583","23-0006351","4977556539688970","Yrsa","Liam Woodward"
"14389.59339034172","9586","53-0006448","4977556539688970","Buapel Industries","Liam Woodward"
"2242.097532075033","9610","40-0004041","4842858528597730","Erntogra Associates","Sophia Nicholson"
"5295.443056702075","9612","87-0005976","4384353758646484","Felics Company","Michael Franco"
"7953.042753484431","9628","20-0002457","4085156564473155","Furba Consulting","Emily Dillard"
"3788.7634133602337","9639","23-0001463","4408915468087696","FlyHigh","Connor Crane"
"9300.862738704462","9647","04-0005397","4261657934255236","Klein","Chase Mcdonald"
"3867.202946660758","9650","39-0005558","4261657934255236","Nonos","Chase Mcdonald"
"7035.146737753735","9680","99-0009488","4553329339916112","FlyHigh LLC","Layla Love"
"7473.136964512993","9690","31-0000111","4330981663911422","Beans","Landon Mills"
"10358.01749451596","9717","11-0007398","4389683099379378","Terson","Layla Jenkins"
"8206.24367222061","9720","36-0007315","4492868218053301","Woods Inc.","Genesis Jensen"
"4045.556661731407","9725","51-0008715","4448394664067096","QuickLink Associates","Kylie Chavez"
"2167.543311956033","9727","23-0000369","4448394664067096","Erntogra","Kylie Chavez"
"8166.087075130718","9728","93-0003238","4448394664067096","MemorTech","Kylie Chavez"
"2760.5165187471375","9729","23-0000369","4448394664067096","Erntogra","Kylie Chavez"
"8898.304740474796","9730","01-0000732","4448394664067096","Klein","Kylie Chavez"
"13455.694614288326","9761","34-0006093","4618741812770498","SuperMemo","Genesis Williams"
"4688.353865984341","9795","00-0005711","4918671258435198","Yrsa Inc.","Jason Bartlett"
"8433.709075688666","9818","26-0008227","4672105030976001","Furba","Jason Dejesus"
"12204.696265041224","9828","38-0005417","4575563620734529","Felics","Morgan Hunt"
"9274.957964164583","9836","15-0003005","4389477161305779","Morsem Industries","Autumn Hull"
"10921.456664297948","9863","46-0004285","4907481972834962","Terson","Andrew Burt"
"5620.425208538651","9867","45-0008882","4631115306395414","Quisuc Ltd","Angel Garcia"
"7525.12159187673","9868","82-0007635","4631115306395414","Robutenia","Angel Garcia"
"13208.196925723463","9872","24-0002737","4600611278590971","Woods Associates","Jason Taylor"
"6470.14343118984","9879","73-0000254","4868926943916766","Nonos","Mackenzie Curtis"
"7451.687741158796","9889","50-0003805","4719590868234695","Vitae","Evelyn Weeks"
"9141.560368489607","9892","75-0005458","4719590868234695","Morsem","Evelyn Weeks"
"3598.6266025707932","9893","75-0005458","4719590868234695","Morsem","Evelyn Weeks"
"14234.882604846163","9906","00-0005711","4093070823003952","Yrsa Inc.","Audrey Gonzalez"
"10528.72749929153","9907","00-0005711","4093070823003952","Yrsa Inc.","Audrey Gonzalez"
"8571.0058571451","9912","52-0004421","4615520989644311","SuperMemo","Dylan Baker"
"6928.793733752139","9913","52-0004421","4615520989644311","SuperMemo","Dylan Baker"
"8073.527647017611","9932","11-0000693","4744468736938772","Woods Limited","Aaliyah Harrington"
"4433.217201227755","9940","39-0005558","4581254757531928","Nonos","Carlos Moses"
"589.5391940718164","9966","45-0009998","4994570457353854","SuperMemo","Gabriella Mendez"
"4777.136804160744","9974","02-0007280","4150706141517724","Vitae Ltd","Joseph Cotton"
"12383.077648888859","10008","10-0009196","4375038819249177","SuperMemo","Sydney Head"
"4230.879454740018","10010","87-0008175","4375038819249177","Yrsa LLC","Sydney Head"
"3842.909455051406","10011","52-0001242","4375038819249177","Terson","Sydney Head"
"12056.354136454449","10012","10-0009196","4375038819249177","SuperMemo","Sydney Head"
"4543.719624740583","10018","02-0007280","4711862089559004","Vitae Ltd","William Mckinney"
"3952.9228693280334","10024","45-0008882","4135292042498280","Quisuc Ltd","Makayla Parker"
"5875.475038808047","10036","13-0005158","4158927468856634","QuickLink","Lydia Mullins"
"6210.056810896946","10043","45-0009998","4813182188535590","SuperMemo","Levi Avery"
"7927.818775532811","10046","02-0000021","4545086762201880","Hostes Inc.","Blake Golden"
"4870.448184646204","10058","15-0003005","4872545349272873","Morsem Industries","Amelia Ellis"
"5215.685239980465","10061","80-0005916","4872545349272873","Terson LLC","Amelia Ellis"
"853.6316354526243","10063","20-0002457","4140681636866345","Furba Consulting","Josiah Key"
"6012.334137154348","10077","26-0009516","4389477161305779","QuickLink","Autumn Hull"
"5911.3420643445725","10078","15-0003005","4389477161305779","Morsem Industries","Autumn Hull"
"6778.990218854772","10079","23-0008432","4389477161305779","Quisuc","Autumn Hull"
"10968.959656734354","10104","02-0000021","4497122618770519","Hostes Inc.","Gianna Hickman"
"6700.053313355981","10110","02-0000021","4497122618770519","Hostes Inc.","Gianna Hickman"
"9009.202853409435","10117","34-0007462","4237659125488049","Quicker Limited","Kimberly Daugherty"
"6176.2068127554685","10120","34-0007462","4237659125488049","Quicker Limited","Kimberly Daugherty"
"3097.273558998667","10121","34-0007462","4237659125488049","Quicker Limited","Kimberly Daugherty"
"1953.3053103404054","10122","48-0009265","4237659125488049","Furba","Kimberly Daugherty"
"10958.009990543618","10128","48-0007456","4836108564841289","Alist","Peyton Lambert"
"9964.511537977949","10135","87-0008175","4836108564841289","Yrsa LLC","Peyton Lambert"
"2123.183509588056","10149","57-0004864","4541632516993308","Datastore","Ellie Stanton"
"7678.454930159047","10151","57-0004864","4541632516993308","Datastore","Ellie Stanton"
"10322.31317632438","10152","31-0000111","4541632516993308","Beans","Ellie Stanton"
"9748.157635377647","10161","35-0006721","4585341215681712","Buapel","Madison Ratliff"
"10139.593670214406","10172","53-0008616","4798075880154166","Erntogra","Grayson Clay"
"3503.2879404632645","10174","99-0009488","4798075880154166","FlyHigh LLC","Grayson Clay"
"1879.092370061514","10175","53-0008616","4798075880154166","Erntogra","Grayson Clay"
"3052.9177912851164","10189","64-0003168","4860191039672652","Felics LLC","Khloe Aguilar"
"11420.405634408009","10190","64-0003168","4860191039672652","Felics LLC","Khloe Aguilar"
"7076.892000679624","10209","80-0005916","4218351630854369","Terson LLC","Cameron Fletcher"
"8737.165342126038","10218","23-0001463","4205569040055427","FlyHigh","Matthew Buckner"
"2425.626309129634","10224","03-0001262","4101664525287234","MemorTech","Katherine Hyde"
"6506.453820577589","10226","30-0007443","4101664525287234","Porta","Katherine Hyde"
"5148.491742945407","10236","95-0007462","4391155174146283","Linger Inc.","Emma Carson"
"2848.4744666387214","10246","23-0008388","4726478810978984","MemorTech","Zoe Nguyen"
"5475.818423382774","10256","23-0008388","4617001552596079","MemorTech","Charles Gibson"
"3999.8090182276537","10263","91-0009634","4816009292999031","FlyHigh Industries","Justin Cross"
"7854.55436697599","10273","99-0009488","4347509640458984","FlyHigh LLC","Julia Lawson"
"14458.871449023247","10275","03-0001737","4347509640458984","Robutenia","Julia Lawson"
"2131.4320067028657","10279","26-0007772","4544120256847808","Hostes Consulting","Blake Combs"
"8140.376256470934","10296","81-0008841","4361763517364236","Gualas","Brianna Tanner"
"8446.850420406157","10297","81-0008841","4361763517364236","Gualas","Brianna Tanner"
"10894.449348232662","10298","55-0003002","4361763517364236","Interdem LLC","Brianna Tanner"
"6942.154706276128","10315","30-0008750","4976405407193831","Datastore","Zachary Bowman"
"5482.022203561197","10323","34-0009132","4852437134669634","Alist Limited","Stella Norman"
"6800.41022576953","10336","21-0005047","4912710665650142","Interdem Ltd","Makayla Mcdowell"
"8410.677025713563","10338","48-0009265","4130965985897460","Furba","Elizabeth Wiley"
"2529.091811509029","10340","76-0000943","4130965985897460","Hostes","Elizabeth Wiley"
"1384.9570398291107","10342","76-0000943","4130965985897460","Hostes","Elizabeth Wiley"
"6788.262304471916","10344","48-0009265","4130965985897460","Furba","Elizabeth Wiley"
"4093.8491612133525","10358","34-0009132","4575563620734529","Alist Limited","Morgan Hunt"
"6688.296407633034","10364","57-0008867","4575563620734529","Warst","Morgan Hunt"
"2329.0804984507085","10375","22-0006785","4221830460513711","Yrsa","Cooper Schmidt"
"2699.338224567979","10412","53-0006448","4807038095045016","Buapel Industries","Kimberly Kelly"
"11673.582146200542","10416","53-0006448","4807038095045016","Buapel Industries","Kimberly Kelly"
"7043.446819366133","10419","53-0006448","4807038095045016","Buapel Industries","Kimberly Kelly"
"9104.543005244323","10420","71-0001909","4807038095045016","Woods","Kimberly Kelly"
"9128.557793276437","10421","27-0007457","4807038095045016","Quisuc","Kimberly Kelly"
"1681.1103118402698","10422","53-0006448","4807038095045016","Buapel Industries","Kimberly Kelly"
"3326.8246308748567","10432","30-0001583","4248600676213086","Klein","Makayla Mathis"
"10019.409711801707","10438","73-0000254","4287596239907945","Nonos","Parker Langley"
"5346.750475515432","10465","87-0005976","4956093300756492","Felics Company","Tristan Harris"
"4026.7565237086415","10466","87-0005976","4956093300756492","Felics Company","Tristan Harris"
"3156.8654253960726","10467","38-0005417","4956093300756492","Felics","Tristan Harris"
"6848.489907811174","10470","87-0005976","4956093300756492","Felics Company","Tristan Harris"
"12758.620430209468","10490","45-0004472","4442982245804767","Beans","William Anthony"
"10374.203079267954","10521","64-0003168","4751316150101353","Felics LLC","Peyton Mccoy"
"3276.1700995163583","10525","03-0001262","4861172650473793","MemorTech","Anna Todd"
"5310.078295248391","10537","02-0003007","4368718418491895","SuperMemo","Harper Mccarthy"
"8002.843382222527","10544","56-0006095","4132980803492624","Woods","Stella Mclaughlin"
"4672.797285755498","10551","52-0001242","4017385101040044","Terson","Carson Murray"
"6151.110662331868","10555","34-0007462","4017385101040044","Quicker Limited","Carson Murray"
"6729.784535971156","10598","10-0009196","4758208726940773","SuperMemo","Victoria Pearson"
"8785.29397071057","10600","50-0003805","4758208726940773","Vitae","Victoria Pearson"
"3610.7526004540205","10618","93-0000861","4666674802346170","Quisuc Industries","Kayden Bean"
"13451.222851772996","10625","44-0003715","4666674802346170","Klein","Kayden Bean"
"1978.1154924424673","10633","22-0008851","4502784777097761","Datastore Industries","Ava Abbott"
"10650.823581048408","10644","76-0000408","4037550485903846","Felics","Emma Alvarez"
"2591.259308286934","10649","76-0000408","4037550485903846","Felics","Emma Alvarez"
"2698.5574628565087","10670","74-0009720","4285053402078064","Buapel Industries","Sebastian Ferguson"
"9441.755735653045","10695","00-0006579","4117944883787328","FlyHigh Associates","Skylar James"
"7837.94939801324","10716","57-0008867","4292248338974417","Warst","Elizabeth Frank"
"7437.436544160049","10721","39-0004999","4564913584950228","Quicker","Liam Rivas"
"6814.921734856186","10747","23-0008388","4719590868234695","MemorTech","Evelyn Weeks"
"6398.069429681949","10752","91-0009634","4551492177815184","FlyHigh Industries","Samantha Kirk"
"1949.0644548089476","10753","91-0009634","4551492177815184","FlyHigh Industries","Samantha Kirk"
"7150.774277731999","10757","63-0008192","4275847800182549","Quicker Associates","Ayden Travis"
"5641.861691544855","10762","43-0001131","4389696512811454","Linger Inc.","Connor Houston"
"1268.9353303955686","10763","30-0007443","4389696512811454","Porta","Connor Houston"
"8820.467549903688","10797","04-0005397","4569941317604619","Klein","Jasmine Robertson"
"6804.345918616831","10818","76-0008071","4156779725027711","Gualas","William Berger"
"5222.243893779885","10820","76-0008071","4156779725027711","Gualas","William Berger"
"1367.9040711654588","10821","13-0005158","4156779725027711","QuickLink","William Berger"
"9644.468974607258","10830","10-0009196","4086921210366767","SuperMemo","Sebastian Barlow"
"1422.6329610141684","10845","53-0008616","4640571013106982","Erntogra","Alyssa Baldwin"
"8010.5290784879435","10862","57-0004864","4146177205269650","Datastore","Alexis Sullivan"
"5175.1202537609815","10873","85-0007708","4869889827738467","Datastore Associates","Alyssa Mcdowell"
"5230.528561108423","10875","15-0002056","4869889827738467","Alist","Alyssa Mcdowell"
"13966.26686374736","10887","82-0001602","4107868513570451","Gualas Ltd","Julian Wilder"
"1250.5071112251208","10899","34-0006093","4727712507081424","SuperMemo","Arianna Henderson"
"7872.58486169098","10901","66-0001182","4727712507081424","Terson LLC","Arianna Henderson"
"9036.057229040547","10902","34-0006093","4727712507081424","SuperMemo","Arianna Henderson"
"4433.726843579338","10909","74-0009720","4236673879634212","Buapel Industries","Allison Rosario"
"749.9379388799061","10910","24-0003440","4236673879634212","MemorTech Industries","Allison Rosario"
"8091.365082496462","10921","30-0008750","4051296567638840","Datastore","Amelia Lindsey"
